,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,opp,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
15,00-0031260,L.Thomas,Logan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",WAS,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,15.0,0,0.0,0.0,23.0,10.0,1.0,-0.46262324,0,0.65217394,0.09090909,0.06534091,0.18210228,0.0,1.5,3.5,DAL,Thursday,1,WAS2023,L.Thomas2023,DAL2023,17.0,0.33,201.0,0.33,0.33,1.0,-1.0,0.25,1.33,3.67,12.0,0.25,33.0,1.0,1.0,0.25,-3.84,-0.73,-2.26,2.53,1.41,0.58,69.3,0.58,0.58,0.5,1.0,0.5,0.58,2.08,10.0,0.5,22.87,0.71,0.5,0.5,21.66,0.1,3.39,1.53,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0,36.5,0.0,43.5,0.0,0.0,0.5,1.86,0.51,-6.39,6.15,0.25,0.25,7.0,0.0,0.0,0.25,0.5,0.0,2.5,3.75,23.75,0.25,25.25,0.0,0.0,0.25,1.86,0.51,-2.92,4.38,0,WASHINGTON COMMANDERS,6608.0,2023_13_MIA_WAS,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,MIA,,WAS,,Home,,,,2023120306.0,,,202312030was,,401547574.0,,9.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike McDaniel,Ron Rivera,,WAS00,FedExField,,5.369300932254973,7.58700205753287,5.303764794619622,6.009826656376648,6.1,2.1,10.1
16,00-0031280,D.Carr,Derek Carr,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cffbp9sqfioxa2jk2oqf",NO,2023,13,REG,24,38,304.0,0,1.0,1.0,8.0,0,0,329.0,135.0,13.0,-1.2685188,0,0.9240122,0.104060635,2,7.0,0,1.0,0.0,1.0,1.989847,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.86,10.86,ATL,Sunday,1,NO2023,D.Carr2023,ATL2023,17.0,0.33,201.0,0.33,0.33,1.0,-1.0,0.25,2.0,2.75,32.0,0.5,16.5,1.0,1.0,0.25,-3.84,-0.73,1.65,8.2,1.41,0.58,69.3,0.58,0.58,0.5,1.0,0.5,1.41,0.96,25.55,0.58,5.07,0.71,0.5,0.5,21.66,0.1,1.84,6.66,DET,18.5,28.0,207.0,0.0,0.5,1.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79,1.14,,8.13,12.5,20.25,134.0,0.5,0.75,1.0,5.75,0.5,0.5,1.0,4.25,0.25,3.25,0.25,0.25,0.0,-2.71,0.84,-0.35,7.36,0,NEW ORLEANS SAINTS,6603.0,2023_13_DET_NO,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,DET,,NO,,Home,,,,2023120301.0,,,202312030nor,,401547572.0,,10.0,7.0,,,,,,,,,0.0,dome,sportturf,,,,,,,Dan Campbell,Dennis Allen,,NOR00,Mercedes-Benz Superdome,,8.07910695782259,10.441394123080693,6.307367685734228,7.97224143543986,8.2,4.2,12.2
17,00-0031381,D.Adams,Davante Adams,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grvqvmdzu2lsbgvqoxku",LV,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,73.0,0,0.0,0.0,77.0,30.0,3.0,1.3986533,0,0.9480519,0.21875,0.46666667,0.65479165,0.0,7.3,12.3,KC,Sunday,0,LV2023,D.Adams2023,KC2023,17.0,0.33,201.0,0.33,0.33,1.0,8.0,0.25,6.75,9.25,64.0,0.5,62.25,1.0,1.0,0.25,-3.84,0.59,3.16,16.15,1.41,0.58,69.3,0.58,0.58,0.71,5.66,0.5,3.3,2.63,32.24,0.58,23.8,0.71,0.5,0.5,21.66,0.1,3.48,7.37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,77.5,0.5,136.0,0.0,0.0,0.0,-1.8,-2.29,0.96,16.75,0.25,0.25,1.0,0.0,0.0,0.25,-1.5,0.25,4.0,6.0,50.0,0.25,67.5,0.0,0.25,0.25,0.05,-1.37,-1.17,8.85,0,LAS VEGAS RAIDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.15979421493661,9.77187688873574,11.861658334339007,16.873261358454037,13.7,9.7,17.7
18,00-0031408,M.Evans,Mike Evans,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w6eq27k2xs8vawwgkzbl",TB,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,70.0,2,0.0,0.0,121.0,5.0,4.0,1.2644746,0,0.5785124,0.3,0.5707547,0.8495283,0.0,19.0,25.0,IND,Sunday,1,TB2023,M.Evans2023,IND2023,17.0,0.33,201.0,0.33,0.33,0.25,2.25,0.25,5.5,7.75,85.5,0.75,110.75,1.0,1.0,0.5,-3.84,0.65,7.28,18.55,1.41,0.58,69.3,0.58,0.58,0.5,4.5,0.5,1.73,2.22,16.34,0.96,45.64,0.71,0.5,0.71,21.66,0.86,4.32,8.85,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.5,56.5,1.5,147.5,0.0,0.0,0.0,,0.64,0.05,20.15,0.0,0.25,0.0,0.0,0.0,0.5,5.75,0.25,2.75,4.5,33.25,0.5,56.5,0.0,0.0,0.25,-0.71,1.1,0.04,9.65,0,TAMPA BAY BUCCANEERS,6606.0,2023_13_CAR_TB,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,CAR,,TB,,Home,,,,2023120304.0,,,202312030tam,,401547569.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Frank Reich,Todd Bowles,,TAM00,Raymond James Stadium,,19.737630410626835,10.594243396147876,12.503977210092264,19.35641317003029,15.5,11.5,19.5
19,00-0031428,A.Robinson,Allen Robinson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tucplhxtb3c626iekuzv",PIT,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,11.0,0,0.0,0.0,-1.0,12.0,1.0,0.654762,0,0.0,0.03125,-0.0037453184,0.04425328,0.0,1.1,2.1,CIN,Sunday,1,PIT2023,A.Robinson2023,CIN2023,17.0,0.33,201.0,0.33,0.33,0.33,-0.67,0.25,4.0,5.33,70.0,0.25,57.33,1.0,1.0,0.5,-3.84,-0.87,4.12,10.93,1.41,0.58,69.3,0.58,0.58,0.58,1.15,0.5,0.5,0.58,21.17,0.5,23.69,0.71,0.5,0.71,21.66,2.25,1.8,2.04,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,15.5,0.0,8.5,0.0,0.0,0.0,,,0.13,3.55,0.25,0.25,0.25,0.25,0.0,0.25,-0.25,0.25,2.5,4.75,21.25,0.25,48.75,0.0,0.0,0.25,2.55,-0.91,-0.55,4.6,0,PITTSBURGH STEELERS,6605.0,2023_13_ARI_PIT,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,ARI,,PIT,,Home,,,,2023120303.0,,,202312030pit,,401547568.0,,7.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Jonathan Gannon,Mike Tomlin,,PIT00,Acrisure Stadium,,3.4035412017202566,7.135453516315953,4.396364503687447,3.398941500496024,4.6,0.6,8.6
20,00-0031544,A.Cooper,Amari Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4",CLE,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,6,16.0,0,0.0,0.0,45.0,0.0,1.0,-1.2907887,0,0.35555556,0.15384616,0.15570934,0.33976576,0.0,1.6,3.6,DEN,Sunday,0,CLE2023,A.Cooper2023,DEN2023,17.0,0.33,201.0,0.33,0.33,0.25,1.5,0.25,0.75,1.25,4.0,1.0,4.75,1.0,1.0,0.5,-3.84,0.46,-0.03,1.3,1.41,0.58,69.3,0.58,0.58,0.5,3.0,0.5,0.5,0.5,4.9,1.41,6.24,0.71,0.5,0.71,21.66,0.33,0.52,1.09,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,25.0,0.0,53.0,0.0,0.0,0.0,-4.98,,-2.63,5.5,0.25,0.25,3.0,0.25,0.25,0.25,2.0,0.25,3.25,5.75,28.0,0.25,40.0,0.25,0.0,0.25,-4.98,0.23,-0.37,6.25,0,CLEVELAND BROWNS,6610.0,2023_13_CLE_LA,REG,2023-12-03 00:00:00+00:00,,16:25,CLE,,LA,,Home,,,,2023120308.0,,,202312030ram,,401547575.0,,7.0,7.0,,,,,,,,,0.0,dome,matrixturf,,,,,,,Kevin Stefanski,Sean McVay,,LAX01,SoFi Stadium,Sunday,5.606504591804454,7.482142245702693,5.672095444943743,5.1027253259694225,6.0,2.0,10.0
21,00-0031547,D.Parker,DeVante Parker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",NE,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,42.0,0,0.0,0.0,21.0,36.0,2.0,2.5432508,0,2.0,0.14285715,0.168,0.33188573,0.0,4.2,7.2,NYG,Sunday,1,NE2023,D.Parker2023,NYG2023,17.0,0.33,201.0,0.33,0.33,0.33,-1.33,0.25,1.0,4.0,-2.0,1.0,39.0,1.0,1.0,0.5,-3.84,-1.23,-5.27,0.8,1.41,0.58,69.3,0.58,0.58,0.58,2.31,0.5,1.41,1.41,25.46,1.41,33.94,0.71,0.5,0.71,21.66,0.51,3.95,3.96,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,28.0,0.0,15.5,0.0,0.0,0.0,,,1.59,4.8,0.25,0.25,6.25,0.25,0.0,0.25,1.0,0.25,2.75,4.0,36.5,0.25,25.0,0.0,0.0,0.25,2.35,-0.6,1.93,6.4,0,NEW ENGLAND PATRIOTS,6602.0,2023_13_LAC_NE,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,LAC,,NE,,Home,,,,2023120300.0,,,202312030nwe,,401547567.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,Brandon Staley,Bill Belichick,,BOS00,Gillette Stadium,,4.62992749156823,7.362975630458637,4.944154484675924,4.80934894690974,5.4,1.4,9.4
22,00-0031549,N.Agholor,Nelson Agholor,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lfc8g0z3wmxowwggvzqh",BAL,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,21.0,0,0.0,0.0,29.0,5.0,0.0,0.36168942,0,0.7241379,0.06666667,0.15675676,0.20972973,0.0,2.1,3.1,LAC,Sunday,0,BAL2023,N.Agholor2023,LAC2023,17.0,0.33,201.0,0.33,0.33,0.25,3.75,0.25,1.0,3.0,37.0,0.67,76.33,1.0,1.0,0.5,-3.84,0.92,1.33,8.7,1.41,0.58,69.3,0.58,0.58,0.5,7.5,0.5,1.0,1.73,58.97,1.15,53.38,0.71,0.5,0.71,21.66,0.51,4.4,13.71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,29.0,0.5,18.0,0.0,0.0,0.0,,,2.85,6.9,0.0,0.25,0.0,0.0,0.25,0.25,1.75,0.25,2.0,3.25,27.0,0.25,41.5,0.0,0.0,0.25,-4.04,0.33,1.27,6.38,0,BALTIMORE RAVENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.778691756237727,7.707880762402839,8.234903777425304,6.847266909081106,7.4,3.4,11.4
23,00-0031588,S.Diggs,Stefon Diggs,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zf6nbnzcfzu4y7yq2nzk",BUF,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,11,74.0,1,0.0,0.0,94.0,25.0,4.0,-0.6067676,0,0.78723407,0.2244898,0.22541967,0.49452847,0.0,13.4,19.4,PHI,Sunday,0,BUF2023,S.Diggs2023,PHI2023,17.0,0.33,201.0,0.33,0.33,0.33,-0.33,0.25,1.67,2.67,16.33,0.33,36.33,1.0,1.0,0.5,-3.84,-0.9,-1.41,5.3,1.41,0.58,69.3,0.58,0.58,0.58,0.58,0.5,1.15,2.89,17.62,0.58,52.21,0.71,0.5,0.71,21.66,0.51,2.86,6.27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.5,50.5,0.5,67.5,0.0,0.0,0.0,-0.84,-1.29,0.02,13.05,0.25,0.25,5.0,0.25,0.0,0.25,-0.5,0.25,3.25,6.0,54.0,0.5,49.25,0.0,0.0,0.25,-0.84,-0.99,1.76,11.6,0,BUFFALO BILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.666471556342639,8.972983814125833,11.79317194504051,13.123818283569047,11.9,7.9,15.9
24,00-0031687,R.Mostert,Raheem Mostert,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt7n28bmkyobsxmdbvqu",MIA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,94.0,2,0.0,0.0,4.0,3.8900752,0,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.5823338,0,0.0,0.035714287,0.02739726,0.07274951,0.0,21.4,21.4,NYJ,Friday,0,MIA2023,R.Mostert2023,NYJ2023,17.0,0.33,201.0,0.33,0.33,0.33,-0.33,0.25,2.0,2.5,20.75,0.5,15.25,1.0,1.0,0.5,-3.84,-0.9,-0.13,4.08,1.41,0.58,69.3,0.58,0.58,0.58,0.58,0.5,0.82,1.73,17.65,0.71,13.82,0.71,0.5,0.71,21.66,0.51,0.66,2.54,WAS,0.0,0.0,0.0,0.0,0.0,21.0,90.0,1.0,0.5,1.5,3.5,0.0,-1.5,0.0,0.0,0.0,,0.07,-0.82,15.85,0.25,0.25,8.0,0.0,0.0,11.5,46.75,0.5,1.25,1.75,9.0,0.25,-1.5,0.0,0.25,0.25,2.35,-1.29,0.27,11.33,0,MIAMI DOLPHINS,6608.0,2023_13_MIA_WAS,REG,2023-12-03 00:00:00+00:00,,13:00,MIA,,WAS,,Home,,,,2023120306.0,,,202312030was,,401547574.0,,9.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike McDaniel,Ron Rivera,,WAS00,FedExField,Sunday,16.037077453580576,9.578454645879283,17.70901184207997,15.600334423893345,14.7,10.7,18.7
25,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvjebibvlvv8bclqyc8a",LV,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,11.0,0,0.0,0.0,1.0,-0.20187578,0,1,1,2.0,0,0.0,0.0,-4.0,6.0,0.0,-1.2066718,0,-0.5,0.03125,-0.024242423,0.029905302,0.0,1.3,2.3,KC,Sunday,0,LV2023,A.Abdullah2023,KC2023,17.0,0.33,201.0,0.33,0.33,0.25,0.25,0.25,1.0,1.5,6.5,0.25,7.5,1.0,1.0,0.33,-3.84,1.45,-0.25,1.65,1.41,0.58,69.3,0.58,0.58,0.5,0.5,0.5,0.82,0.58,5.0,0.5,4.8,0.71,0.5,0.58,21.66,0.51,0.73,1.31,,0.0,0.0,0.0,0.0,0.0,0.5,5.5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,-0.2,-0.68,1.85,0.0,0.0,0.0,0.0,0.0,4.0,13.75,0.5,0.75,0.75,4.5,0.25,-0.25,0.0,0.25,0.25,-1.08,-1.4,-0.03,2.57,0,LAS VEGAS RAIDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8538960096151467,6.825132208601743,2.004829762672025,1.7365278026313968,3.1,0.0,7.1
26,00-0032200,T.Montgomery,Ty Montgomery,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eagn4fvhnc9cp3wxeqoz",NE,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,-2.0,0.0,0.0,-0.75072575,0,0.0,0.028571429,-0.016,0.031657144,0.0,0.0,0.0,NYG,Sunday,1,NE2023,T.Montgomery2023,NYG2023,17.0,0.33,201.0,0.33,0.33,0.25,0.25,0.25,1.0,1.25,15.25,0.25,7.0,1.0,1.0,0.33,-3.84,-1.63,0.88,2.53,1.41,0.58,69.3,0.58,0.58,0.5,0.5,0.5,1.15,0.5,8.22,0.5,16.06,0.71,0.5,0.58,21.66,0.51,0.48,0.82,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,4.5,0.0,1.0,0.0,0.0,0.0,,-0.4,0.08,0.95,0.25,0.25,6.25,0.25,0.0,0.25,1.0,0.25,2.5,4.0,34.25,0.25,22.25,0.0,0.0,0.25,2.35,-0.6,1.3,5.92,0,NEW ENGLAND PATRIOTS,6602.0,2023_13_LAC_NE,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,LAC,,NE,,Home,,,,2023120300.0,,,202312030nwe,,401547567.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,Brandon Staley,Bill Belichick,,BOS00,Gillette Stadium,,0.9599195243997333,6.712990544457943,0.5213110167684433,0.9824666840046011,2.3,0.0,6.3
27,00-0032211,T.Lockett,Tyler Lockett,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f9wttnkcqc2scahf9oth",SEA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,30.0,0,0.0,0.0,58.0,2.0,1.0,-4.0545983,0,0.51724136,0.18518518,0.2,0.41777778,0.0,3.0,6.0,SF,Thursday,0,SEA2023,T.Lockett2023,SF2023,17.0,0.33,201.0,0.33,0.33,8.0,27.0,0.25,1.5,2.0,16.75,1.0,17.0,1.0,1.0,0.33,-3.84,-1.51,0.93,3.18,1.41,0.58,69.3,0.58,0.58,4.95,19.8,0.5,1.29,1.15,15.52,0.71,8.91,0.71,0.5,0.58,21.66,0.51,1.22,2.84,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,40.5,0.0,67.0,0.0,0.0,0.0,,-0.47,-0.19,8.05,0.25,0.25,3.75,0.25,0.25,0.25,0.75,0.25,1.75,3.5,19.5,0.25,48.5,0.0,0.0,0.25,-2.87,0.78,-1.43,3.7,0,SEATTLE SEAHAWKS,6601.0,2023_13_SEA_DAL,REG,2023-11-30 00:00:00+00:00,,20:15,SEA,,DAL,,Home,,,,2023113000.0,,,202311300dal,,401547566.0,,7.0,7.0,,,,,,,,,0.0,,matrixturf,,,,,,,Pete Carroll,Mike McCarthy,,DAL00,AT&T Stadium,Thursday,6.88344268154687,7.955829127959938,11.79317194504051,8.31748247268174,8.7,4.7,12.7
28,00-0032385,S.Shepard,Sterling Shepard,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qbsz1nkk6lnudmcwimer",NYG,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,6.0,0,0.0,0.0,29.0,0.0,0.0,-1.8577875,0,0.20689656,0.125,0.14948453,0.29213917,0.0,0.6,1.6,NE,Sunday,0,NYG2023,S.Shepard2023,NE2023,17.0,0.33,201.0,0.33,0.33,5.0,11.0,0.25,0.25,0.5,-0.25,1.0,-0.25,1.0,1.0,0.33,-3.84,-1.91,-0.63,1.32,1.41,0.58,69.3,0.58,0.58,4.24,14.24,0.5,0.5,0.58,0.5,0.71,0.5,0.71,0.5,0.58,21.66,1.54,0.12,1.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.5,0.0,32.0,0.0,0.0,0.0,,-1.44,-2.38,1.55,0.25,0.25,4.75,0.25,0.0,0.25,0.5,0.25,1.75,3.0,17.5,0.25,26.5,0.0,0.0,0.25,-1.53,-0.5,-0.26,3.55,0,NEY YORK GIANTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5674615052293133,6.80802525168589,1.9332906552462894,1.5991951969618194,3.0,0.0,7.0
29,00-0032392,A.Hooper,Austin Hooper,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jp2z8s6pcanbitupycwc",LV,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,14.0,0,0.0,0.0,5.0,11.0,1.0,0.5415019,0,2.8,0.0625,0.030303031,0.11496212,0.0,1.4,2.4,KC,Sunday,0,LV2023,A.Hooper2023,KC2023,17.0,0.33,201.0,0.33,0.33,0.25,1.0,1.0,0.5,4.0,0.5,1.0,107.0,1.0,1.0,0.25,-3.84,-0.26,-4.95,0.55,1.41,0.58,69.3,0.58,0.58,0.5,2.0,0.58,0.71,1.41,0.71,0.71,52.33,0.71,0.5,0.5,21.66,0.77,1.06,0.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,7.0,0.0,9.0,0.0,0.0,0.0,,,0.09,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.25,19.75,0.25,12.5,0.0,0.0,0.25,,,1.13,5.48,0,LAS VEGAS RAIDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1695827091849602,6.7194640772803815,0.5647576515554242,1.2914673775903651,2.4,0.0,6.4
30,00-0032398,C.Moore,Chris Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tov68mj1pddkbfsfuajn",TEN,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,0.0,-0.6508798,0,3,4,41.0,0,0.0,0.0,66.0,5.0,2.0,1.8524057,0,0.6212121,0.14814815,0.28448275,0.42136016,0.0,4.2,7.2,CAR,Sunday,1,TEN2023,C.Moore2023,CAR2023,17.0,0.33,201.0,0.33,0.33,0.75,4.0,1.0,2.0,2.0,15.25,0.25,-5.75,1.0,1.0,0.25,-3.84,0.12,0.9,3.93,1.41,0.58,69.3,0.58,0.58,0.96,6.16,0.58,0.82,0.82,3.95,0.5,2.63,0.71,0.5,0.5,21.66,0.77,0.22,1.68,IND,0.0,0.0,0.0,0.0,0.0,1.0,19.5,0.0,2.0,2.5,45.0,0.0,57.5,0.0,0.0,0.0,,1.05,2.41,8.45,0.25,0.25,5.25,0.0,0.0,0.25,0.25,0.25,2.0,2.75,26.75,0.25,33.75,0.0,0.0,0.25,-0.74,-0.65,1.42,4.7,0,TENNESSEE TITANS,6607.0,2023_13_IND_TEN,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,IND,,TEN,,Home,,,,2023120305.0,,,202312030oti,,401547570.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Shane Steichen,Mike Vrabel,,NAS00,Nissan Stadium,,7.6546817093560415,8.01444204177125,11.79317194504051,8.671563834846111,9.0,5.0,13.0
